stop_id1,stop_id2,walking_time
8587020:0:B,8587020:0:F,0
8587020:0:B,8587020:0:G,0
8587020:0:B,8587020P,0
8587020:0:B,8590217,177
8587020:0:B,8590223,591
8587020:0:B,8590513,565
8587020:0:B,8590514,400
8587020:0:B,8590529,296
8587020:0:B,8595511,303
8587020:0:B,Parent8503508,62
8587020:0:B,Parent8587020,0
8587020:0:C,8503508,62
8587020:0:C,8503508:0,62
8587020:0:C,8503508:0:1,62
8587020:0:C,8503508:0:11,62
8587020:0:C,8503508:0:12,62
8587020:0:C,8503508:0:1B-E,62
8587020:0:C,8503508:0:1D-F,62
8587020:0:C,8503508:0:3,62
8587020:0:C,8503508:0:4,62
8587020:0:C,8503508:0:5,62
8587020:0:C,8503508:0:6,62
8587020:0:C,8503508P,62
8587020:0:C,8517376,587
8587020:0:C,8587020,0
8587020:0:C,8587020:0,0
8587020:0:C,8587020:0:A,0
8587020:0:C,8587020:0:B,0
8587020:0:C,8587020:0:D,0
8587020:0:C,8587020:0:E,0
8587020:0:C,8587020:0:F,0
8587020:0:C,8587020:0:G,0
8587020:0:C,8587020P,0
8587020:0:C,8590217,177
8587020:0:C,8590223,591
8587020:0:C,8590513,565
8587020:0:C,8590514,400
8587020:0:C,8590529,296
8587020:0:C,8595511,303
8587020:0:C,Parent8503508,62
8587020:0:C,Parent8587020,0
8587020:0:D,8503508,62
8587020:0:D,8503508:0,62
8587020:0:D,8503508:0:1,62
8587020:0:D,8503508:0:11,62
8587020:0:D,8503508:0:12,62
8587020:0:D,8503508:0:1B-E,62
8587020:0:D,8503508:0:1D-F,62
8587020:0:D,8503508:0:3,62
8587020:0:D,8503508:0:4,62
8587020:0:D,8503508:0:5,62
8587020:0:D,8503508:0:6,62
8587020:0:D,8503508P,62
8587020:0:D,8517376,587
8587020:0:D,8587020,0
8587020:0:D,8587020:0,0
8587020:0:D,8587020:0:A,0
8587020:0:D,8587020:0:B,0
8587020:0:D,8587020:0:C,0
8587020:0:D,8587020:0:E,0
8587020:0:D,8587020:0:F,0
8587020:0:D,8587020:0:G,0
8587020:0:D,8587020P,0
8587020:0:D,8590217,177
8587020:0:D,8590223,591
8587020:0:D,8590513,565
8587020:0:D,8590514,400
8587020:0:D,8590529,296
8587020:0:D,8595511,303
8587020:0:D,Parent8503508,62
8587020:0:D,Parent8587020,0
8587020:0:E,8503508,62
8587020:0:E,8503508:0,62
8587020:0:E,8503508:0:1,62
8587020:0:E,8503508:0:11,62
8587020:0:E,8503508:0:12,62
8587020:0:E,8503508:0:1B-E,62
8587020:0:E,8503508:0:1D-F,62
8587020:0:E,8503508:0:3,62
8587020:0:E,8503508:0:4,62
8587020:0:E,8503508:0:5,62
8587020:0:E,8503508:0:6,62
8587020:0:E,8503508P,62
8587020:0:E,8517376,587
8587020:0:E,8587020,0
8587020:0:E,8587020:0,0
8587020:0:E,8587020:0:A,0
8587020:0:E,8587020:0:B,0
8587020:0:E,8587020:0:C,0
8587020:0:E,8587020:0:D,0
8587020:0:E,8587020:0:F,0
8587020:0:E,8587020:0:G,0
8587020:0:E,8587020P,0
8587020:0:E,8590217,177
8587020:0:E,8590223,591
8587020:0:E,8590513,565
8587020:0:E,8590514,400
8587020:0:E,8590529,296
8587020:0:E,8595511,303
8587020:0:E,Parent8503508,62
8587020:0:E,Parent8587020,0
8587020:0:F,8503508,62
8587020:0:F,8503508:0,62
8587020:0:F,8503508:0:1,62
8587020:0:F,8503508:0:11,62
8587020:0:F,8503508:0:12,62
8587020:0:F,8503508:0:1B-E,62
8587020:0:F,8503508:0:1D-F,62
8587020:0:F,8503508:0:3,62
8587020:0:F,8503508:0:4,62
8587020:0:F,8503508:0:5,62
8587020:0:F,8503508:0:6,62
8587020:0:F,8503508P,62
8587020:0:F,8517376,587
8587020:0:F,8587020,0
8587020:0:F,8587020:0,0
8587020:0:F,8587020:0:A,0
8587020:0:F,8587020:0:B,0
8587020:0:F,8587020:0:C,0
8587020:0:F,8587020:0:D,0
8587020:0:F,8587020:0:E,0
8587020:0:F,8587020:0:G,0
8587020:0:F,8587020P,0
8587020:0:F,8590217,177
8587020:0:F,8590223,591
8587020:0:F,8590513,565
8587020:0:F,8590514,400
8587020:0:F,8590529,296
8587020:0:F,8595511,303
8587020:0:F,Parent8503508,62
8587020:0:F,Parent8587020,0
8587020:0:G,8503508,62
8587020:0:G,8503508:0,62
8587020:0:G,8503508:0:1,62
8587020:0:G,8503508:0:11,62
8587020:0:G,8503508:0:12,62
8587020:0:G,8503508:0:1B-E,62
8587020:0:G,8503508:0:1D-F,62
8587020:0:G,8503508:0:3,62
8587020:0:G,8503508:0:4,62
8587020:0:G,8503508:0:5,62
8587020:0:G,8503508:0:6,62
8587020:0:G,8503508P,62
8587020:0:G,8517376,587
8587020:0:G,8587020,0
8587020:0:G,8587020:0,0
8587020:0:G,8587020:0:A,0
8587020:0:G,8587020:0:B,0
8587020:0:G,8587020:0:C,0
8587020:0:G,8587020:0:D,0
8587020:0:G,8587020:0:E,0
8587020:0:G,8587020:0:F,0
8587020:0:G,8587020P,0
8587020:0:G,8590217,177
8587020:0:G,8590223,591
8587020:0:G,8590513,565
8587020:0:G,8590514,400
8587020:0:G,8590529,296
8587020:0:G,8595511,303
8587020:0:G,Parent8503508,62
8587020:0:G,Parent8587020,0
8587020P,8503508,62
8587020P,8503508:0,62
8587020P,8503508:0:1,62
8587020P,8503508:0:11,62
8587020P,8503508:0:12,62
8587020P,8503508:0:1B-E,62
8587020P,8503508:0:1D-F,62
8587020P,8503508:0:3,62
8587020P,8503508:0:4,62
8587020P,8503508:0:5,62
8587020P,8503508:0:6,62
8587020P,8503508P,62
8587020P,8517376,587
8587020P,8587020,0
8587020P,8587020:0,0
8587020P,8587020:0:A,0
8587020P,8587020:0:B,0
8587020P,8587020:0:C,0
8587020P,8587020:0:D,0
8587020P,8587020:0:E,0
8587020P,8587020:0:F,0
8587020P,8587020:0:G,0
8587020P,8590217,177
8587020P,8590223,591
8587020P,8590513,565
8587020P,8590514,400
8587020P,8590529,296
8587020P,8595511,303
8587020P,Parent8503508,62
8587020P,Parent8587020,0
8587321,8503317:0,15
8587321,8503317:0:1,15
8587321,8580446,354
8587321,8580453,595
8587347,8503009,534
8587347,8503009:0,534
8587347,8503009:0:3,534
8587347,8503009:0:4,534
8587347,8503009P,534
8587347,8503681,262
8587347,8591080,493
8587347,8591081,568
8587347,8591304,437
